id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name;League;Group;primary_position_ESP;position_gen_ESP1;secondary_position_ESP;position_gen_ESP2;third_position_ESP;position_gen_ESP3
-140749;68.19;0.88;81.19;0.68;0.11;11.96;1.04;1.78;0.11;RB5;3288;0.0;0.41;170;3;0;1.2;62.79;57.47;54;0.74;David Jiménez Corredor;19.44;real madrid castilla;9.88;27;0.93;40.0;1.92;48.0;3.07;https://cdn5.wyscout.com/photos/team/public/1299_120x120.png;10.07;75.0;0.0;Primera Division RFEF;88.34;0.33;0.03;['ESP'];2.64;3;right;37;4.76;34.05;2.96;0.16;40.05;2.9;0;0.19;0.9;4.71;0;42.86;50.47;0.19;0.0;1.48;0.99;0.27;2004-03-14;0.19;0.05;81.27;ESP;0.07;6.67;47.83;0.0;https://cdn5.wyscout.com/photos/players/public/g-140749_100x130.png;49.07;0.11;33.04;False;Real Madrid Castilla;7;63;3.91;2.93;['RWB', 'RB', 'RB5'];3.5;0.11;71.43;0;0.0;0;7.25;30.85;David Jiménez;18.89;20;73.96;0.0;313131;98.06;5.91;0.21;3.7;1.7;0;0;0.16;0.0;0.0;3.01;4;RWB;11.111;35.78;32.08;0.0;0.08;['Spain'];0.0;0.0;2026-06-30;48.44;11.93;2004-03-14;0.08;40.74;0.18;0.85;RB;0.0;21.0;10;Spain;Primera RFEF;2.0;Carrilero Derecho;Lateral;Lateral Derecho;Lateral;Desconocido;Desconocido
-140724;73.2;0.0;96.2;0.0;0.0;11.21;0.0;0.0;0.0;0;779;0.95;0.0;185;0;0;0.0;0.0;0.0;100;0.0;Diego Piñeiro del Álamo;66.67;real madrid castilla;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/1299_120x120.png;0.35;0.0;1.62;Primera Division RFEF;98.48;0.0;0.0;['ESP'];0.0;0;right;8;0.0;15.25;6.24;0.0;21.49;0.0;7;0.0;0.0;0.58;33;0.0;0.0;0.0;0.0;0.0;0.35;0.0;2004-02-13;0.0;0.0;84.41;ESP;0.0;0.0;66.67;0.81;https://cdn5.wyscout.com/photos/players/public/g-140724_100x130.png;50.0;0.0;0.0;False;Real Madrid Castilla;0;81;2.32;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;5.08;12.02;Diego Piñeiro;26.77;0;56.82;0.92;313131;0.0;1.85;0.0;0.0;0.0;3;0;0.0;0.0;7.95;1.85;0;GK;0.0;44.78;0.0;78.79;0.0;['Spain'];0.35;0.11;2025-06-30;0.0;9.13;2004-02-13;0.0;0.0;0.0;0.0;0;3.81;21.0;0;Spain;Primera RFEF;2.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
-135526;84.44;0.93;96.34;0.57;1.29;26.25;0.0;0.73;0.32;LCB;2225;0.0;0.44;185;2;0;0.65;80.26;65.56;43;0.36;Enrique Ribes Recaj;62.03;real madrid castilla;2.71;9;2.95;27.27;0.44;64.29;0.04;https://cdn5.wyscout.com/photos/team/public/1299_120x120.png;13.27;0.0;0.0;Primera Division RFEF;93.12;0.04;0.04;['ESP'];0.62;2;right;29;6.11;56.99;3.76;0.16;60.8;0.04;0;0.0;0.28;9.42;0;0.0;46.94;0.24;0.0;0.0;3.2;0.0;2004-01-16;0.16;0.04;90.49;ESP;0.03;0.13;61.28;0.0;https://cdn5.wyscout.com/photos/players/public/g-135526_100x130.png;51.61;0.0;0.0;False;Real Madrid Castilla;4;74;6.03;1.98;['LCB3', 'RCB3', 'LCB'];0.57;0.0;66.67;0;0.0;0;10.44;44.9;Quique Ribes;19.28;29;80.62;0.0;313131;92.54;8.7;0.22;0.0;0.12;0;0;0.4;0.0;0.0;4.53;0;LCB3;22.222;36.66;0.0;0.0;0.08;['Spain'];0.0;0.0;2027-06-30;35.71;27.63;2004-01-16;0.08;55.56;0.01;0.53;RCB3;0.0;21.0;22;Spain;Primera RFEF;2.0;Desconocido;Desconocido;Desconocido;Desconocido;Defensa Central Izquierdo;Central
-115818;67.76;1.06;90.77;1.29;0.91;11.52;0.15;1.06;0.23;RB;1188;0.0;0.15;177;1;0;1.74;71.67;74.75;48;0.61;Lorenzo Aguado Herrera;50.94;real madrid castilla;5.83;8;1.36;50.0;0.53;58.82;1.29;https://cdn5.wyscout.com/photos/team/public/1299_120x120.png;19.55;0.0;0.0;Primera Division RFEF;88.28;0.08;0.0;['ESP'];1.46;1;right;23;7.5;27.8;2.88;0.15;31.89;1.29;0;0.0;0.3;4.55;0;0.0;48.61;0.0;0.0;0.0;4.02;0.0;2002-09-19;0.3;0.0;81.24;ESP;0.11;0.3;57.75;0.0;https://cdn5.wyscout.com/photos/players/public/g-115818_100x130.png;42.11;0.08;11.76;False;Real Madrid Castilla;4;77;6.0;5.45;['RCB3', 'RWB', 'RB'];0.76;0.0;0.0;0;0.0;0;5.23;22.5;Lorenzo Aguado;19.47;21;60.87;0.0;313131;94.81;10.3;0.2;0.0;0.23;0;0;0.53;0.0;0.0;4.55;1;RCB3;12.5;29.08;11.76;0.0;0.08;['Spain'];0.0;0.0;2025-06-30;30.0;9.85;2002-09-19;0.08;25.0;0.02;1.44;RWB;0.0;22.0;16;Spain;Primera RFEF;2.0;Desconocido;Desconocido;Carrilero Derecho;Lateral;Lateral Derecho;Lateral
-369009;57.14;1.0;76.92;0.0;2.0;14.0;0.0;0.0;0.0;0;90;0.0;0.0;0;0;0;0.0;100.0;66.67;87;0.0;Francisco Manuel Domínguez Hierro;50.0;algeciras;2.0;0;1.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g-16798_120x120.png;11.0;0.0;0.0;0;81.48;0.0;0.0;['ESP'];0.0;0;;3;6.0;27.0;4.0;0.0;31.0;0.0;0;0.0;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2003-07-17;1.0;0.0;70.97;ESP;0.0;0.0;54.55;0.0;https://cdn5.wyscout.com/photos/players/public/g-369009_100x130.png;0.0;0.0;0.0;False;Algeciras U19;1;0;6.82;1.0;['RCB', 'RB5'];0.0;0.0;0.0;0;0.0;0;11.0;21.0;Curro Domínguez;19.32;12;27.27;0.0;000000;100.0;9.0;0.0;0.0;0.0;0;0;1.0;0.0;0.0;5.0;0;RCB;0.0;25.89;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;13.0;2003-07-17;0.0;0.0;0.0;0.0;RB5;0.0;21.0;0;Spain;Primera RFEF;2.0;Defensa Central Derecho;Central;Desconocido;Desconocido;Desconocido;Desconocido
-309473;73.94;1.38;83.22;3.49;0.06;8.55;0.78;4.09;0.18;LW;1495;0.0;0.66;170;1;0;2.41;71.08;47.89;41;2.29;Neco Celorio García;22.22;algeciras;6.44;38;2.89;45.45;0.96;58.62;1.99;https://cdn5.wyscout.com/photos/team/public/g2056_120x120.png;17.82;40.0;0.0;Primera Division RFEF;88.31;0.48;0.0;['ESP'];2.35;1;right;32;4.27;25.22;2.05;0.24;29.14;0.48;0;0.0;0.78;5.0;0;0.0;46.67;0.36;0.0;0.06;2.17;0.18;2004-03-07;0.3;0.18;83.47;ESP;0.14;1.76;43.58;0.0;https://cdn5.wyscout.com/photos/players/public/g-309473_100x130.png;61.76;0.12;45.45;True;Algeciras;5;63;2.78;9.03;['AMF', 'CF', 'LW'];2.23;1.51;66.67;0;0.0;0;4.33;21.07;Neco Celorio;19.7;17;81.94;0.0;FF0000;97.2;4.27;0.34;0.6;1.14;0;0;0.0;0.0;0.0;1.99;2;AMF;2.632;20.47;62.5;0.0;0.06;['Spain'];0.0;0.0;2027-06-30;62.16;8.61;2004-03-07;0.06;39.47;0.11;2.11;CF;0.0;21.0;16;Spain;Primera RFEF;2.0;Mediocampista Ofensivo;Mediapunta;Delantero Centro;Delantero;Extremo Izquierdo;Extremo
-230471;46.88;1.91;63.04;0.87;0.0;1.86;0.0;1.22;0.06;0;1552;0.0;0.17;186;5;0;1.28;50.0;46.15;96;1.45;Luis Gonzaga Delege;42.86;algeciras;3.19;25;0.81;33.33;1.51;60.0;0.17;https://cdn5.wyscout.com/photos/team/public/g2056_120x120.png;33.63;0.0;0.0;Primera Division RFEF;69.01;0.23;0.06;['ESP'];5.08;5;left;33;3.77;9.92;0.81;0.23;10.9;0.06;0;0.0;0.35;1.39;0;0.0;17.53;0.0;0.0;0.0;10.96;0.06;2000-01-13;0.23;0.0;65.43;ESP;0.29;0.9;30.86;0.0;https://cdn5.wyscout.com/photos/players/public/g-230471_100x130.png;35.71;0.0;0.0;False;Algeciras;4;83;2.64;11.25;['CF'];0.35;0.12;0.0;0;0.0;4;1.1;4.81;Manín;11.65;0;68.42;0.0;FF0000;85.45;3.83;0.33;0.0;0.29;0;0;0.17;0.23;0.0;1.86;0;CF;20.0;7.93;0.0;0.0;0.29;['Spain'];0.0;0.0;0;50.0;2.67;2000-01-13;0.29;48.0;0.05;2.38;0;0.0;25.0;0;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
-226368;47.06;0.55;63.33;2.38;0.0;6.22;0.55;1.83;0.37;0;492;0.0;0.0;173;0;0;1.28;37.5;62.5;65;0.18;Rafael Roldán Moreno;40.0;algeciras;3.11;1;0.73;0.0;0.73;53.85;1.65;https://cdn5.wyscout.com/photos/team/public/g2056_120x120.png;17.56;0.0;0.0;Primera Division RFEF;75.32;0.0;0.0;['ESP'];0.0;0;right;11;7.32;14.09;1.65;0.37;17.38;1.65;0;0.0;0.18;1.46;0;0.0;40.63;0.0;0.0;0.0;1.83;0.18;2001-03-07;0.0;0.0;66.32;ESP;0.0;0.06;54.17;0.0;https://cdn5.wyscout.com/photos/players/public/g-226368_100x130.png;22.22;0.0;33.33;False;Algeciras;0;65;8.16;5.85;['RB', 'LB'];1.65;0.0;0.0;0;0.0;0;4.02;9.88;Rafa Roldán;15.66;18;45.45;0.0;FF0000;88.24;11.16;0.48;0.0;0.18;0;0;0.37;0.0;0.0;6.22;0;RB;0.0;18.99;33.33;0.0;0.0;['Spain'];0.0;0.0;0;33.33;5.49;2001-03-07;0.0;0.0;0.01;0.18;LB;0.0;24.0;0;Spain;Primera RFEF;2.0;Lateral Derecho;Lateral;Lateral Izquierdo;Lateral;Desconocido;Desconocido
-626796;95.24;0.83;100.0;0.83;4.13;17.34;0.0;0.83;0.0;0;109;0.0;0.0;0;0;0;0.83;100.0;71.43;68;0.83;Pablo López;25.0;betis deportivo;9.08;1;1.65;0.0;0.83;100.0;0.0;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;13.21;0.0;0.0;Primera Division RFEF;98.48;0.0;0.0;['ESP'];0.02;0;;3;5.78;54.5;1.65;0.83;56.15;0.0;0;0.0;0.0;2.48;0;0.0;100.0;0.0;0.0;0.0;3.3;0.0;2004-02-09;0.83;0.0;98.53;ESP;0.02;0.0;62.5;0.0;https://cdn5.wyscout.com/photos/players/public/g-626796_100x130.png;100.0;0.0;0.0;False;Betis Deportivo;1;0;1.3;2.48;['RCB', 'RB'];0.0;0.0;0.0;0;0.0;0;5.78;45.41;P. López;12.73;28;85.71;0.0;1f4627;100.0;5.78;1.3;0.0;0.0;0;0;0.83;0.0;0.0;0.83;0;RCB;0.0;15.47;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;25.6;2004-02-09;0.0;0.0;0.0;0.83;RB;0.0;21.0;0;Spain;Primera RFEF;2.0;Defensa Central Derecho;Central;Lateral Derecho;Lateral;Desconocido;Desconocido
-587078;63.16;2.85;88.89;9.51;0.63;6.02;0.0;4.12;0.32;0;284;0.0;0.0;0;1;0;3.49;57.14;62.5;52;1.58;Ousseynou Diao Diaoune;28.57;betis deportivo;5.7;5;4.44;0.0;0.95;40.0;0.95;https://cdn5.wyscout.com/photos/team/public/g26674_120x120.png;33.91;0.0;0.0;0;74.07;0.0;0.0;['ESP'];0.31;1;unknown;8;7.61;17.11;0.95;0.0;19.01;0.0;0;0.0;0.95;2.22;0;0.0;39.68;0.0;0.0;0.0;2.22;0.0;2005-09-07;0.0;0.0;70.0;ESP;0.1;0.06;43.93;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;66.67;0.0;0.0;False;Real Betis U19;0;0;5.26;19.96;['LW', 'LAMF'];1.58;0.95;0.0;0;0.0;0;2.85;15.85;Usse Diao;15.19;28;66.67;0.0;1f4627;77.78;7.92;0.0;0.0;0.63;0;0;0.32;0.0;0.0;3.17;0;LW;20.0;9.99;0.0;0.0;0.32;['Spain'];0.0;0.0;0;60.0;2.85;2005-09-07;0.32;20.0;0.02;2.22;LAMF;0.0;19.0;0;Spain;Primera RFEF;2.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Izquierdo;Mediapunta;Desconocido;Desconocido
-557551;71.98;2.51;92.99;1.59;0.79;10.73;0.04;1.34;0.08;RCMF;2155;0.0;0.21;0;2;0;1.13;71.33;55.0;28;1.04;Ismael Barea Fernández;48.15;betis deportivo;8.35;25;1.46;60.0;0.21;68.42;0.13;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;17.54;0.0;0.0;Primera Division RFEF;89.47;0.0;0.04;['ESP'];1.53;2;;35;5.85;34.91;2.92;0.71;37.96;0.08;0;0.0;0.38;5.97;0;0.0;42.29;0.17;0.0;0.0;2.26;0.0;2005-07-16;0.21;0.0;86.47;ESP;0.06;0.17;45.95;0.0;https://cdn5.wyscout.com/photos/players/public/g-557551_100x130.png;52.86;0.0;33.33;False;Betis Deportivo;5;0;3.15;7.31;['LCMF3', 'RCMF3', 'RCMF'];1.21;0.04;50.0;0;0.0;0;4.76;28.02;Ismael Barea;19.21;16;76.32;0.0;1f4627;95.5;5.97;1.09;0.0;0.38;0;0;0.08;0.0;0.0;2.05;0;LCMF3;8.0;33.18;50.0;0.0;0.08;['Spain'];0.0;0.0;2027-06-30;41.38;13.7;2005-07-16;0.08;12.0;0.01;0.58;RCMF3;0.0;19.0;16;Spain;Primera RFEF;2.0;Desconocido;Desconocido;Desconocido;Desconocido;Mediocampista Central Derecho;Mediocampista
-553474;64.0;1.29;78.95;5.44;0.14;3.58;1.43;4.58;0.86;0;629;0.0;0.0;0;0;0;1.0;75.0;56.1;51;0.43;João Gabriel Fersura Feu;42.86;betis deportivo;6.01;3;3.29;0.0;0.72;55.26;3.0;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;23.04;38.1;0.0;Primera Division RFEF;80.73;0.29;0.0;['BRA'];0.45;0;unknown;21;5.87;15.6;0.43;0.43;19.03;0.0;0;0.0;0.57;0.57;0;0.0;36.9;0.0;0.0;0.0;3.0;0.43;2005-04-20;0.43;0.0;74.44;BRA;0.06;0.26;41.61;0.0;https://cdn5.wyscout.com/photos/players/public/g-553474_100x130.png;100.0;0.0;38.1;False;Betis Deportivo;3;0;3.15;12.02;['LW', 'LAMF'];2.43;3.0;0.0;0;0.0;0;3.29;13.16;João Fersura;17.68;17;65.22;0.0;1f4627;88.1;5.58;0.73;0.29;0.72;0;0;0.0;0.0;0.0;1.86;0;LW;0.0;2.22;0.0;0.0;0.0;['Brazil'];0.0;0.0;2029-06-30;64.71;5.44;2005-04-20;0.0;100.0;0.04;1.86;LAMF;0.0;20.0;0;Brazil;Primera RFEF;2.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Izquierdo;Mediapunta;Desconocido;Desconocido
-473536;70.25;1.51;93.83;1.13;0.86;16.27;0.1;1.17;0.07;0;2622;0.0;0.55;0;2;0;0.96;75.19;58.82;61;0.51;Carlos Guirao Mora;51.81;betis deportivo;6.93;15;2.47;31.25;0.27;66.67;0.31;https://cdn5.wyscout.com/photos/team/public/45_120x120.png;17.99;25.0;0.0;La Liga;90.11;0.1;0.03;['ESP'];1.76;2;;29;8.17;44.79;5.29;0.48;50.32;0.17;0;0.0;0.48;8.86;0;0.0;52.59;0.14;0.0;0.0;2.85;0.03;2003-04-27;0.1;0.03;85.2;ESP;0.06;1.59;53.82;0.0;https://cdn5.wyscout.com/photos/players/public/g-473536_100x130.png;45.45;0.03;44.44;True;Real Betis;3;0;5.92;4.63;['DMF', 'LDMF'];1.17;0.14;50.0;0;0.0;0;7.89;35.9;Carlos Guirao;19.38;15;67.39;0.0;1f4627;97.03;9.13;0.74;0.55;0.48;0;0;0.21;0.0;0.0;3.84;1;DMF;13.333;37.73;60.0;0.0;0.07;['Spain'];0.0;0.0;2025-06-30;50.0;21.14;2003-04-27;0.07;40.0;0.05;0.45;LDMF;0.0;22.0;0;Spain;Primera RFEF;2.0;Mediocampista Defensivo;Pivote;Mediocampista Defensivo Izquierdo;Pivote;Desconocido;Desconocido
-472247;46.15;1.55;80.0;2.2;0.0;2.12;0.08;1.71;0.24;0;1103;0.0;0.08;183;4;0;1.31;64.29;63.41;86;1.47;Destiny Ilahude Enebeli;30.88;betis deportivo;3.02;18;0.73;0.0;0.98;40.74;0.41;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;22.19;0.0;0.0;Primera Division RFEF;78.5;0.24;0.0;['ESP', 'NGA'];3.2;4;right;32;3.35;8.73;0.24;0.08;9.38;0.41;0;0.0;0.33;1.14;0;0.0;23.85;0.08;0.0;0.0;5.55;0.0;2003-12-06;0.24;0.0;75.65;ESP;0.26;0.23;30.51;0.0;https://cdn5.wyscout.com/photos/players/public/g-472247_100x130.png;66.67;0.0;20.0;False;Betis Deportivo;3;80;2.38;10.61;['CF'];0.57;0.0;0.0;0;0.08;1;0.73;5.3;Destiny;12.83;0;66.67;0.0;1f4627;94.59;3.43;0.16;0.0;0.33;0;1;0.0;0.08;0.0;1.22;0;CF;22.222;2.14;20.0;0.0;0.33;['Spain', 'Nigeria'];0.0;0.0;0;28.57;2.04;2003-12-06;0.33;50.0;0.02;2.86;0;0.0;21.0;0;Spain;Primera RFEF;2.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
-462891;83.16;0.98;98.01;0.2;3.94;18.71;0.39;0.59;0.0;0;457;0.0;0.0;0;0;0;0.39;78.57;72.73;77;0.0;Jorge Javier Oreiro Masid;41.67;betis deportivo;4.53;0;0.2;0.0;0.39;100.0;0.39;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;11.42;0.0;0.0;Primera Division RFEF;95.0;0.0;0.0;['ESP'];0.0;0;;9;6.5;51.2;4.73;0.2;56.32;0.39;0;0.0;0.2;5.51;0;0.0;33.33;0.0;0.0;0.0;2.36;0.0;2006-05-19;0.39;0.0;91.61;ESP;0.0;0.13;62.07;0.0;https://cdn5.wyscout.com/photos/players/public/g-462891_100x130.png;54.17;0.0;100.0;False;Betis Deportivo;2;0;5.95;0.59;['RCB', 'CB'];0.39;0.0;0.0;0;0.0;0;9.45;44.7;Jorge Oreiro;19.4;18;75.0;0.0;1f4627;95.65;9.26;0.27;0.0;0.2;0;0;0.79;0.0;0.0;4.33;0;RCB;0.0;25.09;100.0;0.0;0.0;['Spain'];0.0;0.0;0;100.0;29.74;2006-05-19;0.0;0.0;0.03;0.2;CB;0.0;19.0;0;Spain;Primera RFEF;2.0;Defensa Central Derecho;Central;Defensa Central;Central;Desconocido;Desconocido
-431569;75.81;1.11;91.84;0.56;2.04;11.48;0.0;0.56;0.0;LCMF;486;0.0;0.19;181;0;0;0.74;90.91;56.1;24;0.56;Sander Ballero;43.75;betis deportivo;10.0;3;1.67;0.0;0.0;33.33;0.37;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;17.96;0.0;0.0;Primera Division RFEF;89.45;0.37;0.0;['ESP'];0.15;0;right;13;7.59;40.37;3.33;0.0;44.07;0.19;0;0.0;0.19;6.11;0;0.0;37.93;0.0;0.0;0.0;2.96;0.0;2004-06-19;0.19;0.0;87.82;ESP;0.03;0.11;46.39;0.0;https://cdn5.wyscout.com/photos/players/public/g-431569_100x130.png;77.78;0.19;0.0;False;Betis Deportivo;1;0;4.38;5.37;['LCMF3', 'RCMF3', 'LCMF'];0.74;0.19;0.0;0;0.0;0;6.48;30.19;S. Ballero;17.42;21;80.0;0.0;1f4627;96.3;6.85;0.0;0.0;0.56;0;0;0.37;0.0;0.0;2.59;1;LCMF3;0.0;18.24;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;18.15;2004-06-19;0.0;66.67;0.02;0.37;RCMF3;0.0;21.0;15;Spain;Primera RFEF;2.0;Desconocido;Desconocido;Desconocido;Desconocido;Mediocampista Central Izquierdo;Mediocampista
-394823;66.99;1.69;88.48;2.06;0.37;10.85;0.32;2.74;0.05;LCMF3;1708;0.0;0.63;176;7;0;0.95;70.65;56.56;23;3.06;Carlos Reina Luengo;52.08;betis deportivo;7.85;58;0.95;50.0;1.16;51.28;1.11;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;18.92;44.44;0.0;Primera Division RFEF;86.57;0.16;0.05;['ESP'];3.87;7;right;32;6.43;30.61;3.21;0.11;34.88;0.53;0;0.32;0.95;4.85;0;16.67;35.37;0.37;0.0;0.63;2.53;0.32;2004-08-10;0.16;0.0;82.18;ESP;0.2;2.03;44.85;0.0;https://cdn5.wyscout.com/photos/players/public/g-394823_100x130.png;59.02;0.0;28.57;False;Betis Deportivo;3;68;4.04;7.75;['AMF', 'RCMF3', 'LCMF3'];1.84;0.47;71.43;0;0.05;3;4.69;25.93;Carlos Reina;18.1;21;68.54;0.0;1f4627;95.3;6.27;0.17;1.37;0.79;0;1;0.05;0.16;0.0;2.53;0;AMF;12.069;26.45;10.0;0.0;0.37;['Spain'];0.0;0.0;2026-06-30;54.29;11.43;2004-08-10;0.37;36.21;0.11;2.42;RCMF3;0.0;20.0;18;Spain;Primera RFEF;2.0;Mediocampista Ofensivo;Mediapunta;Desconocido;Desconocido;Desconocido;Desconocido
-383852;72.34;0.0;97.87;0.0;0.0;14.49;0.0;0.0;0.0;0;292;-1.09;0.0;0;0;0;0.0;40.0;100.0;100;0.0;German García Fernández;0.0;betis deportivo;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;0.31;0.0;0.31;Primera Division RFEF;98.31;0.0;0.0;['ESP'];0.0;0;right;3;0.31;18.18;11.4;0.0;29.59;0.0;9;0.0;0.0;3.08;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2004-02-01;0.0;0.0;85.42;ESP;0.0;0.0;100.0;2.77;https://cdn5.wyscout.com/photos/players/public/g-383852_100x130.png;64.86;0.0;0.0;False;Betis Deportivo;0;0;2.03;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;6.78;22.19;German García;31.14;0;72.73;2.44;1f4627;0.0;1.54;0.0;0.0;0.0;0;0;0.0;0.0;7.91;1.23;0;GK;0.0;46.82;0.0;50.0;0.0;['Spain'];0.0;-0.336;0;0.0;14.49;2004-02-01;0.0;0.0;0.0;0.0;0;5.55;21.0;0;Spain;Primera RFEF;2.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
-356907;71.05;1.61;95.54;0.19;3.22;21.6;0.19;0.47;0.19;0;950;0.0;0.28;187;0;0;0.95;53.33;65.15;63;0.28;Nobel Mendy;58.06;betis deportivo;3.69;3;0.47;0.0;0.09;100.0;0.19;https://cdn5.wyscout.com/photos/team/public/45_120x120.png;14.21;0.0;0.0;La Liga;93.53;0.0;0.0;['SEN', 'GNB'];0.5;0;left;13;6.25;48.32;10.42;0.19;58.93;0.19;0;0.0;0.09;8.53;0;0.0;52.63;0.0;0.0;0.0;2.94;0.09;2004-08-16;0.38;0.09;85.37;SEN;0.05;0.0;57.33;0.0;https://cdn5.wyscout.com/photos/players/public/g-356907_100x130.png;47.27;0.0;100.0;False;Real Betis;4;78;5.91;1.8;['LCB', 'RCB'];0.85;0.0;0.0;0;0.19;0;12.41;44.15;N. Mendy;26.88;26;71.76;0.0;1f4627;97.44;8.15;0.29;0.0;0.0;0;2;0.38;0.0;0.0;3.88;0;LCB;0.0;49.57;100.0;0.0;0.0;['Senegal', 'Guinea-Bissau'];0.0;0.0;2027-06-30;22.22;29.75;2004-08-16;0.0;33.33;0.0;0.19;RCB;0.0;20.0;0;Senegal;Primera RFEF;2.0;Defensa Central Izquierdo;Central;Defensa Central Derecho;Central;Desconocido;Desconocido
-329508;60.71;0.72;81.45;6.62;0.0;5.01;0.48;4.47;0.24;RWF;1510;0.0;0.3;0;5;0;1.67;61.76;59.32;41;3.22;Pablo  García Fernández;16.67;betis deportivo;4.89;54;2.09;0.0;1.91;37.84;1.19;https://cdn5.wyscout.com/photos/team/public/2741_120x120.png;21.04;100.0;0.0;Primera Division RFEF;83.83;0.3;0.06;['ESP'];5.27;5;left;25;3.52;18.06;1.97;0.24;21.16;0.95;0;0.77;1.31;2.03;0;53.85;33.33;0.18;0.0;2.68;1.79;0.12;2006-06-13;0.12;0.06;78.87;ESP;0.31;3.6;36.26;0.0;https://cdn5.wyscout.com/photos/players/public/g-329508_100x130.png;54.55;0.24;45.0;False;Betis Deportivo;2;0;3.24;13.41;['RW', 'RAMF', 'RWF'];1.91;0.24;0.0;0;0.0;0;2.86;17.28;Pablo García;17.75;23;79.17;0.0;1f4627;96.34;4.17;0.42;3.28;1.67;0;0;0.0;0.0;0.0;1.85;4;RW;9.259;19.37;31.25;0.0;0.3;['Spain'];0.0;0.0;0;59.38;7.39;2006-06-13;0.3;44.44;0.21;3.16;RAMF;0.0;19.0;17;Spain;Primera RFEF;2.0;Extremo Derecho;Extremo;Mediocampista Ofensivo Derecho;Mediapunta;Delantero Extremo Derecho;Delantero
